0.09622036277755233,12.409416,0.10985454171895981,10.49356
0.09488819884367225,12.411561,0.10829667747020721,10.494878
0.09358109977127106,12.414146,0.10679199546575546,10.496562
0.09232717623149068,12.417034,0.10533428192138672,10.498701
0.09111044876092722,12.420588,0.103919617831707,10.501558
0.08996373137905578,12.425376,0.10253247618675232,10.505705
0.0887810810784663,12.432391,0.10118482261896133,10.512411
0.08769383072114188,12.444991,0.09984327852725983,10.524645
0.08655145899815993,12.465938,0.09851904213428497,10.546283
0.08542716712498467,12.497633,0.0971902459859848,10.580248
0.08426391050096385,12.541391,0.09583880752325058,10.625812
0.08314100874603288,12.596513,0.09442391246557236,10.680908
0.08190117314581044,12.659787,0.09295441210269928,10.742297
0.08064319279568255,12.72919,0.0913962721824646,10.809763
0.07925715925526028,12.804834,0.08974971622228622,10.882425
0.0778565828280508,12.887106,0.08797838538885117,10.962378
0.07629294822777598,12.977139,0.08610130101442337,11.04928
0.07457970643092778,13.074746,0.08412489295005798,11.14359
0.07286236287394832,13.182498,0.08201576769351959,11.247496
0.07102952220223167,13.303588,0.0797874853014946,11.361634
0.0690713778507611,13.432687,0.07744907587766647,11.486617
0.06701393286920776,13.579454,0.07500532269477844,11.623233
0.06489100510423834,13.738309,0.07245227694511414,11.772736
0.06263626785564029,13.909511,0.06980357319116592,11.935225
