892.6864837398374,4.229809,170293.796875,4.7948775
841.9374206046748,5.419236,165435.4375,5.5986443
805.8635194359756,5.7340746,160572.46875,5.5980153
778.199830094004,5.728451,155295.125,5.597704
750.7714923145326,5.727885,149964.8125,5.597539
725.6276279852642,5.7270303,144132.28125,5.597819
703.915205792683,5.727382,137819.5,5.5982795
669.044310530996,5.725853,130803.0703125,5.599471
641.72464113313,5.720155,123177.1875,5.601358
612.494521722561,5.722597,114565.40625,5.6046357
546.571348608994,5.726288,104949.0859375,5.6133018
523.2336445630082,5.726194,95978.75,5.625309
454.7611431338923,5.734706,85538.0234375,5.671453
408.6535108612805,5.746964,74841.6015625,5.836542
357.4075282647358,5.7751875,64240.12109375,5.994877
311.6092559070122,5.824341,54521.6953125,6.0779715
265.3126210778709,5.8420143,44830.87890625,6.1533823
231.5573075457317,5.9357476,36843.73046875,6.762343
199.08186451981706,6.601427,29667.92578125,7.4491134
172.4933883542937,6.6414685,24855.59375,7.3192873
158.15214923145325,6.597217,21846.87890625,7.318631
147.6203077362805,6.617147,19889.35546875,7.318631
140.42621395452235,6.5983167,18653.85546875,7.318631
132.1578716495173,6.6100626,17557.916015625,7.318631
124.35658028455285,6.615713,16385.630859375,7.318631
118.90849688770325,6.5959845,15262.984375,7.318631
111.9709075679624,6.598017,14113.2236328125,7.318631
105.94899247332317,6.624446,13005.8876953125,7.318788
100.4115952902693,6.5910397,12157.986328125,7.3332205
95.0134475832063,6.636019,11355.6015625,7.483055
92.83796108835112,6.7681723,10529.3642578125,7.632707
88.42148794778963,6.812498,9909.744140625,7.680186
87.84418568184705,6.7881904,9458.505859375,7.616226
84.1519090605945,6.731652,9043.861328125,7.5646753
81.6925108374619,6.732222,8688.6923828125,7.5540075
80.229202394563,6.7375975,8407.4111328125,7.559953
79.01285906535823,6.7530375,8157.99462890625,7.555055
77.71168183117378,6.7668166,7939.13330078125,7.56729
77.42573956745427,6.7898846,7731.91064453125,7.5902634
74.45405094798018,6.8050556,7505.2783203125,7.6390686
72.56290094639228,6.858288,7286.92333984375,7.699121
71.40747467289125,6.910439,7030.45556640625,7.7578783
71.19817867123983,6.9481277,6798.4130859375,7.7865043
68.98715185149898,6.962176,6596.6640625,7.795984
68.0946183863694,6.9853086,6442.79541015625,7.763195
66.32190735359502,6.9808884,6167.80029296875,7.8256655
65.5120621347815,7.040785,5941.66162109375,7.8746758
64.8033844242251,7.0823207,5765.18310546875,7.9023376
62.78822388687754,7.1266627,5556.07666015625,7.9132624
61.470859930767276,7.129735,5349.81298828125,7.944786
59.7231276597434,7.168197,5222.58251953125,7.962742
